filter,filter_label,d_p_mm,porosity,thickness_mm,U_mps,Cp_holes,top,Darcy_d_1pm2,Forch_f_1pm,Q_filter_Lpm,Q_top_Lpm,Q_holes_Lpm,V_face_mps,dp_filter_Pa,q_Pa,residence_ms,Re_particle
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.6,"open, Cp=-0.6",124485596.70781894,10562.414266117969,1.5200837697139626,-28.681783723631895,30.20186749334585,0.02790413447101954,0.6102710346641909,2.4,145.13978221421695,3.6999957309639173
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.6,capped,124485596.70781894,10562.414266117969,3.129202871664129,0.0,3.129202871664123,0.05744268800031141,1.3530662166892675,2.4,70.50505714457589,7.6167100110910155
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.1,"open, Cp=-0.6",124485596.70781894,10562.414266117969,-1.5815128987519833,-44.818765524188095,43.23725262543613,-0.029031787243364512,-0.6368003741874403,9.6,inf,3.8495187505013724
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.1,capped,124485596.70781894,10562.414266117969,2.18460831798169,0.0,2.184608317989443,0.040102792678945454,0.9049615515459758,9.6,100.99047296839026,5.3174973717938725
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.3,"open, Cp=-0.6",124485596.70781894,10562.414266117969,1.3692442371083322,-50.01172736811306,51.38097160522831,0.025135177466653082,0.5457435128778019,9.6,161.12876089190726,3.3328412110479224
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.3,capped,124485596.70781894,10562.414266117969,5.5986518540148715,0.0,5.598651854014991,0.1027742926432608,2.686586282634007,9.6,39.40674166503806,13.627530516233476
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.6,"open, Cp=-0.6",124485596.70781894,10562.414266117969,4.908486096171224,-56.8603930546415,61.76887915081272,0.09010493948137147,2.2902893767669625,9.6,44.94759136747778,11.947616284822736
F2,medium granules d_p=2 mm,2.0,0.45,9.0,4,0.6,capped,124485596.70781894,10562.414266117969,9.573083192699134,0.0,9.573083192701217,0.1757328155418697,5.325052756122307,9.6,23.04635015100555,23.301588801131896
F2,medium granules d_p=2 mm,2.0,0.45,9.0,6,0.1,"open, Cp=-0.6",124485596.70781894,10562.414266117969,-3.155622447955417,-67.422717339669,64.26709489171363,-0.05792767140990217,-1.3660924283617044,21.599999999999998,inf,7.68101720352294
F2,medium granules d_p=2 mm,2.0,0.45,9.0,6,0.1,capped,124485596.70781894,10562.414266117969,4.421216068262735,0.0,4.42121606826276,0.08116013745574727,2.0215235127661164,21.599999999999998,49.90134476063783,10.7615651875024
